EID,CaptureTime,SUID,Event,Version,WireName,Headline,TimeOfArrival,LanguageString,Web_URL,Hot_Level,TimeOfUpdate,AssignedTickersId,AssignedTickersScore,Assigned_ID_BB_GLOBAL_COMPANY,Assigned_ID_BB_GLOBAL,AssignedTopicsId,Assigned_Topics_Score,AssignedPeopleId,AssignedPeopleScore,DerivedTickersId,DerivedTickersScore,Derived_ID_BB_GLOBAL_COMPANY,Derived_ID_BB_GLOBAL,DerivedTopicsId,DerivedTopicsScore,DerivedPeopleId,DerivedPeopleScore
80001,2020-12-02T16:57:48.998+00:00,QKQ1SC6K50XS,ADD_STORY,ORIGINAL,BN,*NORILSK NICKEL TO CLOSE SMELTER IN TOWN OF NICKEL LATER THIS YR,2020-12-02T16:57:48.891+00:00,ENGLISH,,0,2020-12-02T16:57:48.899+00:00,GMKN@RM,95,BBG001GNGWT0,BBG004731489,BIZNEWS;MSCIWORLD;RUSSIA;ACEXCLUDE;BUSINESS;NRG;HEADS;OIL;MARKETS;CMD;PCS;BRIC;COMSTAT;CIS;UTI;PGM;EUROPE;STK;COS;ECO;FINNEWS;EEU;SMALLCAP;MSCIEMEUR;RLSHEAD;EM;MNG,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15009626;1642676,70;70,GMKN@RM,96,BBG001GNGWT0,BBG004731489,METALKEY;BIZNEWS;MSCIWORLD;RUSSIA;ACEXCLUDE;EXUSSR;CPNYCNT1;ASIAX;BUSINESS;BONDWIRES;NRG;HEADS;OIL;NONFERR;MISC;MARKETS;CMD;PCS;MTL;EMEAREGION;BASIC;EQUITYKEY;OILGASCOAL;BRIC;CMDX;BGOVBILLGO;WORLD;COMSTAT;CMDMISC;EAEU;INDUSTRIES;CMDIND;MET;CIS;UTI;LIGHTMETAL;PGM;CASPIAN;EUROPE;STK;CASIA;CMDKEY;COS;SRCRANK1;NICKEL;ECO;EEU;BGOVCODES;FINNEWS;SMALLCAP;METMNG;SPREGIONS;MSCIEMEUR;RLSHEAD;NRGKEY;EM;MNG,100;100;100;70;70;70;100;70;100;100;100;100;87;100;100;98;100;91;100;91;100;100;87;91;100;100;100;100;100;70;100;100;100;91;70;100;70;70;91;91;70;100;100;100;100;70;91;100;100;70;100;100;100;100;100;98;100,15009626;1642676,70;70
80178,2021-02-22T03:30:24.220+00:00,QOWV2NMB2SKD,ADD_STORY,ORIGINAL,GO6,破产重整信息网: 选择机构-通知书,2021-02-22T03:30:24.006+00:00,CHINESE_SIMP,http://pccz.court.gov.cn/pcws/wsxq?id=2DF76655CDA21D50BA2993226B86699C,0,2021-02-22T03:30:24.011+00:00,,,,,,,,,,,,,BIZNEWS;BUSINESS;DISTRESSED;BCY;MISC;FIALL;CACT;COS;SRCRANK3;NEGATIVE,100;100;100;100;100;100;100;100;100;100,,
80001,2021-02-28T22:11:51.312+00:00,QP8YOOT1UM11,UPDATE_ATTRIBUTE,UPDATE,BN,Germany Steps Up Virus Checks at French Border to Fight Variants,2021-02-28T18:18:30.411+00:00,ENGLISH,,0,2021-02-28T22:11:51.049+00:00,,,,,MSCIWORLD;VIRALILL;ONWEB;GENHEA;GOV;READ100;INFECT;UPDATE;BFWFI;EURTOP;ILLNESS;GETOPZ1;READ25;BFWRATE;WWTOP;CORONAVIR;TOP;FRTOPZ2;ALLTOP;EMC;EUROPE;READ50;READ;FRA;EUFEAT;GETOP;FRTOP;GEGOV;WWTOPFEAT;MSCIDVEUR;WWTOPEU,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16325166;18868723;18981822;21995127,70;70;70;70,2143Z@GR,65,BBG001FJW2B7,BBG000C0HMJ8,METALKEY;BIZNEWS;MSCIWORLD;DEBTKEY;VIRALILL;ONWEB;CPNYCNT1;G7MEMB;BONDWIRES;GENHEA;MISC;FRNEWS;GOV;READ100;INFECT;UPDATE;BFWFI;REGIONFILT;EURTOP;EMEAREGION;ILLNESS;EQUITYKEY;GETOPZ1;CEU;AGRKEY;READ25;BFWRATE;BGOVBILLGO;WWTOP;MAJOR;CORONAVIR;TOP;WORLD;DEVECO;OILKEY;G10MEMB;FRTOPZ2;ALLTOP;EMC;DETOP;EUROPE;READ50;GER;TIMENI;CMDKEY;SRCRANK1;TIMECO;BGOVCODES;GRNEWS;BZNEWS;SPREGIONS;READ;POLIRISK;FRA;EUFEAT;NRGKEY;FIRSTWORD;GETOP;FRTOP;CMDGLOMAC;GEGOV;WWTOPFEAT;RATESKEY;MSCIDVEUR;WEU;WWTOPEU,100;100;100;100;100;100;100;99;100;100;100;100;98;100;100;100;100;100;100;100;100;100;100;93;100;100;100;100;100;100;100;100;100;99;100;99;100;100;100;100;100;100;93;100;100;100;100;100;100;90;100;100;98;84;100;100;100;100;100;100;93;100;100;100;99;100,16325166;18868723;18981822;21995127,70;70;70;70
80001,2021-03-09T17:57:14.285+00:00,QPPQT6DWRGG0,UPDATE_ATTRIBUTE,ORIGINAL,BFW,U.S. Judge Approves Daimler’s $1.5B Diesel Settlement: Rtrs,2021-03-09T17:56:52.169+00:00,ENGLISH,,0,2021-03-09T17:57:14.140+00:00,DAI@GR,95,BBG001FPJ4Z8,BBG000CCVZZ9,BIZNEWS;MSCIWORLD;ESSENTPOS;NORTHAM;SUM;TRN;BUSINESS;LAW;US;EMC;EUROPE;GER;SENTIMENT;COS;MSCINAMER;FINNEWS;BFWEQ;AUT;FIRSTWORD;BFW;ORIGINAL;MSCIDVEUR;BFWEU,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16942712,70,4131761Z;DAI@GR;0855275D,70;100;68,BBG001FQWFT3;BBG001FPJ4Z8;BBG001FZ1BC4,BBG001872V20;BBG000CCVZZ9;BBG0054818F1,BIZNEWS;MSCIWORLD;ESSENTPOS;NORTHAM;EQTY;CONSD;SUM;TRN;BUSINESS;G7MEMB;BONDWIRES;CONS;LITIGATE;VERDICTS;MISC;BFWFOCUS;LAW;US;EMEAREGION;AUTOMOTIVE;EQUITYKEY;CEU;BGOVBILLGO;ESGCONTROV;MAJOR;WORLD;INDUSTRIES;DEVECO;G10MEMB;EMC;EUROPE;ESGRES;INDUSTRIAL;GER;SENTIMENT;COS;SRCRANK1;POSITIVE;MSCINAMER;BGOVCODES;FINNEWS;BFWEQ;AUT;SPREGIONS;FIRSTWORD;BFW;ORIGINAL;MSCIDVEUR;WEU;BFWEU,100;100;100;91;100;70;100;70;100;91;100;70;100;100;100;100;100;70;91;70;100;70;100;100;100;100;91;91;91;91;91;100;70;70;100;98;100;100;100;100;100;100;70;100;100;100;100;100;70;100,16942712,70
80001,2021-03-17T22:17:07.676+00:00,QQ3VDTT0G1L0,UPDATE_ATTRIBUTE,UPDATE,JBN,みずほ社長、相次ぐ障害で信用失墜－頭取交代取り消し原因究明へ (4),2021-03-17T09:51:15.752+00:00,JAPANESE,,0,2021-03-17T22:17:07.548+00:00,8411@JP,95,BBG001G8BJV4,BBG000PPN705,BIZNEWS;MSCIWORLD;JKTOPZ1;JKTOPBUS;FIN;ONWEB;BUSINESS;READ150;READ100;UPDATE;READ25;JAPAN;JKTOPGEN;JKTOPZ3;MSCIDVAS;ALLTOP;READ500;BNK;READ50;COS;FINNEWS;READ250;READ700;JKTOP;READ;JKTOPZ2;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15098626;16158256;16219030;17675377;18098010;20994994;21569468;3163347;3212578,70;70;70;70;70;70;70;70;70,8411@JP,98,BBG001G8BJV4,BBG000PPN705,COMMFORM;BIZNEWS;MSCIWORLD;JREAD;JKTOPBUS;JKTOPZ1;WNEWS;FIN;JBN;ONWEB;CPNYCNT1;JFSA;BUSINESS;G7MEMB;MKTMISC;MISC;MISCCOS;READ150;JPGOV;MARKETS;GOV;READ100;UPDATE;ATTACHMENT;EQUITYKEY;READ25;JAPAN;JKTOPGEN;MGMTCHG;JKTOPZ3;WORLD;INDUSTRIES;DEVECO;PHOTO;MSCIDVAS;G10MEMB;ALLTOP;READ500;BNK;READ50;JBANK;CACT;TIMENI;MKTREG;COS;SRCRANK1;TIMECO;COMMITTEES;COEVNT;FINNEWS;READ250;READ700;SPREGIONS;JKTOP;READ;POLIRISK;JCO;JKTOPZ2;RULES;JPALL;FINREG;ASIA,60;100;100;100;100;100;100;100;100;100;100;50;100;85;50;100;100;100;50;50;50;100;100;100;100;100;85;100;100;100;100;100;85;100;100;85;100;100;97;100;90;84;100;50;100;100;100;84;84;100;100;100;100;100;100;50;50;100;50;100;50;96,15098626;16158256;16219030;17675377;18098010;20994994;21569468;3163347;3212578,70;70;70;70;70;70;70;70;70
80178,2021-02-15T10:50:04.767+00:00,QOKGRGMB2SJW,ADD_STORY,ORIGINAL,NS5,Aktien Check: F&m Bank: Ist dies wirklich Ihr Geld wert?,2021-02-15T10:50:04.540+00:00,GERMAN,http://www.aktiencheck.de/news/Artikel-F_m_Bank_Ist_dies_wirklich_Ihr_Geld_wert-12603110,0,2021-02-15T10:50:04.545+00:00,,,,,,,,,,,,,BIZNEWS;BUSINESS;MKTMISC;MISC;MARKETS;SRCRANK2;TA,50;50;50;100;50;100;50,,
80001,2021-08-24T15:00:01.899+00:00,QYCN013S3GU8,ADD_STORY,ORIGINAL,BFW,*U.S. TREASURY TO AUCTION $30 BILLION IN EIGHT-WEEK BILLS,2021-08-24T15:00:01.784+00:00,ENGLISH,,0,2021-08-24T15:00:01.790+00:00,,,,,BIZNEWS;MSCIWORLD;NORTHAM;GNI;USGOV;ACEXCLUDE;BUSINESS;HEADS;NEWBON;NOB;G7ECOS;USB;MARKETS;GOV;US;BFWFI;USECO;BFWRATE;AUC;GOVMISC;CMP;TRE;CECO;ECO;BFWRTUS;MSCINAMER;FINNEWS;MMK;FIRSTWORD;BON;BFW;GBN;CBM;FINMIN;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,,,,,BIZNEWS;UST;MSCIWORLD;NORTHAM;GNI;FIRPT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;NEWBON;NOB;MISC;BFWFOCUS;G7ECOS;FIALL;USB;MARKETS;GOV;US;BFWFI;CREDITKEY;EQUITYKEY;USECO;BFWRATE;BGOVBILLGO;AUC;USBAUC;WORLD;GOVMISC;FXKEY;DEVECO;CMP;G10MEMB;FISUB;TRE;MTGEKEY;CECO;SRCRANK1;ECO;BFWRTUS;MSCINAMER;BGOVCODES;FINNEWS;DC;MMK;SPREGIONS;POLIRISK;FIRSTWORD;BON;BFW;ISSUE;RATESKEY;BONMISC;GBN;FIASST;CBM;FINMIN;CMPAUTO,100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;91;100;100;100;100;100;100;100;100;70;100;100;100;99;100;100;100;100;100;100;100;70;100;98;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;100;100;91;100,,
80178,2020-09-23T19:08:29.201+00:00,QH4L64MB2SJR,ADD_STORY,ORIGINAL,NS6,"CNN Indonesia: Sidang MK, Pimpinan KPK Sebut Dewas Tak Hambat Penyadapan",2020-09-23T19:08:28.937+00:00,INDONESIAN,https://www.cnnindonesia.com/nasional/20200923160555-12-549991/sidang-mk-pimpinan-kpk-sebut-dewas-tak-hambat-penyadapan,0,2020-09-23T19:08:28.949+00:00,,,,,,,,,,,,,ASIAX;MISC;SRCRANK2;WORLD;SPREGIONS,50;100;100;50;50,,
80001,2020-10-01T07:05:28.708+00:00,QHIH14HHR9XD,ADD_STORY,ORIGINAL,BN,"*PERTH MINT GOLD SALES 62,637 OZ IN SEPT.",2020-10-01T07:05:28.586+00:00,ENGLISH,,0,2020-10-01T07:05:28.604+00:00,,,,,BIZNEWS;MSCIWORLD;ACEXCLUDE;BUSINESS;HEADS;NONFERR;MARKETS;CMD;PCS;ANZ;METMARKET;PCSMARKET;CMDX;MET;CMP;MSCIDVAS;AU;CMDMARKET;FINNEWS;GLD;HEADGEN;GLDMARKET;ASIA;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,3224929,70,,,,,METALKEY;BIZNEWS;MSCIWORLD;ACEXCLUDE;METSTAT;DEBTKEY;BUSINESS;BONDWIRES;HEADS;NONFERR;MISC;MARKETS;CMD;PCS;BASIC;ANZ;EQUITYKEY;METMARKET;PCSMARKET;CMDX;BGOVBILLGO;WORLD;COMSTAT;CMDMISC;PERTH;COMMONW;INDUSTRIES;CMDIND;MET;DEVECO;CMP;MSCIDVAS;AU;METRO;CMDKEY;COS;SRCRANK1;CMDMARKET;BGOVCODES;FINNEWS;GLD;HEADGEN;GLDMARKET;METMNG;SPREGIONS;RATESKEY;MNG;ASIA;CMPAUTO,100;100;100;70;100;98;100;100;100;100;100;100;100;100;100;94;100;100;100;100;100;100;100;100;30;79;100;100;100;79;100;100;79;30;100;100;100;100;100;100;100;100;99;100;100;98;100;94;100,3224929,70
80001,2020-10-24T02:02:59.745+00:00,QIOOCZT0G1L5,ADD_STORY,ORIGINAL,BFW,*周小川：疫情加重发展中国家债务负担，对AIIB等机构财务健康有损害,2020-10-24T02:02:59.630+00:00,CHINESE_SIMP,,0,2020-10-24T02:02:59.639+00:00,,,,,BIZNEWS;MSCIWORLD;FIN;ACEXCLUDE;DEBTKEY;ASIAX;BUSINESS;HEADS;BRICECO;NASIA;BRIC;CHECO;RIF;BELT;MSCIEMAS;CHINA;CECO;COS;ECO;FINNEWS;TOPBFW;EM;FIRSTWORD;BFW;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16857201,70,,,,,BIZNEWS;CBN;MSCIWORLD;FIN;ACEXCLUDE;DEBTKEY;ASIAX;BUSINESS;BONDWIRES;HEADS;BRICECO;MISC;FIALL;GOV;NASIA;REGIONFILT;RUNEWS;EQUITYKEY;BRIC;BGOVBILLGO;WORLD;GOVMISC;INDUSTRIES;BNLANG;CHECO;CEN;RIF;BELT;MSCIEMAS;CHINA;CECO;COS;SRCRANK1;ECO;BGOVCODES;FINNEWS;PBC;TOPBFW;SPREGIONS;POLIRISK;EM;FIRSTWORD;BFW;AIIB;ASIA;FIASST,100;100;100;70;70;100;100;100;100;100;100;100;100;100;100;96;96;100;100;100;100;100;70;100;100;100;100;70;100;100;100;91;100;100;100;100;100;100;100;100;100;100;100;100;100;100,16857201,70
80178,2021-03-27T06:30:25.659+00:00,QQM704MB2SJW,UPDATE_ATTRIBUTE,ORIGINAL,NS6,新浪台灣: 百元到千元，烤箱怎麼選，10款作業盡在本篇~,2021-03-27T06:21:40.612+00:00,CHINESE_TRAD,https://news.sina.com.tw/article/20210327/38022990.html,0,2021-03-27T06:30:25.327+00:00,,,,,,,,,6502@JP;SIE@GR,85;85,BBG001FFFB79;BBG001FFG1F1,BBG000BD1N97;BBG000BCCRV3,MISC;SRCRANK2,100;100,,
80001,2021-01-17T23:02:46.349+00:00,QMUA9ET1UM0W,UPDATE_ATTRIBUTE,ORIGINAL,BFW,*BRAZIL'S MDB PARTY TAPS SIMONE TEBET AS SENATE CANDIDATE: GLOBO,2021-01-12T20:58:26.814+00:00,ENGLISH,,0,2021-01-17T23:02:46.246+00:00,,,,,BIZNEWS;ACEXCLUDE;HEADS;LATAM;BRIC;BRAZIL;RIF;EM;FIRSTWORD;BFW;SOUTHAM,70;70;70;70;70;70;70;70;70;70;70,18262300,70,,,,,METALKEY;BIZNEWS;MSCIWORLD;ACEXCLUDE;BUSINESS;BONDWIRES;HEADS;MSCILATAM;BRICECO;MISC;BZECO;GOV;LATAM;LATECO;REGIONFILT;EQUITYKEY;BRIC;BGOVBILLGO;POL;WORLD;BRAZIL;RIF;GEN;BZGOV;CECO;SRCRANK1;ECO;BGOVCODES;BZNEWS;BZCNG;SPREGIONS;POLIRISK;EM;FIRSTWORD;BFW;SOUTHAM,100;100;100;70;50;100;100;100;50;100;50;100;100;50;100;100;100;100;100;100;100;100;100;100;50;100;50;100;100;100;100;100;100;100;100;100,18262300,70
80178,2021-05-29T07:09:24.385+00:00,QTUX7OMB2SJK,ADD_STORY,ORIGINAL,NS6,聯合報: 為看日出 滬男偷開價值千萬遊艇擱淺,2021-05-29T07:09:24.055+00:00,CHINESE_TRAD,https://udn.com/news/story/7332/5494496,0,2021-05-29T07:09:24.060+00:00,,,,,,,,,,,,,MSCIWORLD;ASIAX;MISC;NASIA;BRIC;WORLD;MSCIEMAS;METRO;CHINA;SRCRANK3;SHANGHAI;SPREGIONS;EM;ASIA,100;100;100;100;100;100;100;100;100;100;100;100;100;100,,
80178,2021-01-25T12:41:17.695+00:00,QNHPWTMB2SJV,ADD_STORY,ORIGINAL,NS5,Фонтанка: Путин про митинги: Все имеют право выражать точку зрения в,2021-01-25T12:41:17.505+00:00,RUSSIAN,https://www.fontanka.ru/2021/01/25/69723821/,0,2021-01-25T12:41:17.511+00:00,,,,,,,,,,,,,BIZNEWS;MSCIWORLD;RUSSIA;EXUSSR;ASIAX;RUPRES;MISC;GOV;EMEAREGION;BRIC;WORLD;EAEU;CIS;CASPIAN;EUROPE;CASIA;EEU;SRCRANK3;RUGOV;SPREGIONS;MSCIEMEUR;POLIRISK;EM,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,1920085,95
80178,2021-01-05T13:16:24.234+00:00,QMGQ7CMB2SJP,ADD_STORY,ORIGINAL,NS7,"Mer Venezuela: Simeone: En época de mercado siempre alguien puede salir, hasta el último día""",2021-01-05T13:16:24.191+00:00,SPANISH,https://meridiano.net/futbol/futbol-espanol/219627/simeone--en-epoca-de-mercado-siempre-alguien-puede-salir--hasta-el-ultimo-dia-.html,0,2021-01-05T13:16:24.195+00:00,,,,,,,,,,,,,MISC;SOCCER;SPORTS;SRCRANK3,100;99;99;100,,
80001,2021-03-19T11:18:36.648+00:00,QQ7O5CDWX2PW,UPDATE_ATTRIBUTE,ORIGINAL,BFW,"BTPs, an Unlikely Corner of Bond Market That’s Been Shielded",2021-03-19T10:08:00.129+00:00,ENGLISH,,0,2021-03-19T11:18:36.127+00:00,,,,,BIZNEWS;BUSINESS;MARKETS;CMD;READ25;CREDIT;READ50;FRX;STK;MKTLIVE;FINNEWS;READ;FIRSTWORD;BON;BFW;ORIGINAL,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16636212,70,,,,,EUB;BIZNEWS;MSCIWORLD;ITALY;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;MISC;FIALL;MARKETS;BTP;CMD;BND;REGIONFILT;EMEAREGION;CEU;READ25;BGOVBILLGO;MAJOR;WORLD;FXKEY;DEVECO;G10MEMB;CREDIT;FISUB;EMC;EUROPE;READ50;GER;FRX;STK;TIMENI;MKTLIVE;CMDKEY;SRCRANK1;TIMECO;BGOVCODES;FINNEWS;GRNEWS;SPREGIONS;READ;FIRSTWORD;BON;BFW;ORIGINAL;RATESKEY;MSCIDVEUR;WEU;GBN;FIASST;CBM,93;100;93;70;93;100;93;100;100;93;100;70;70;75;75;93;75;100;100;100;93;100;93;93;70;93;93;93;100;75;70;70;100;100;100;100;100;100;100;75;93;100;100;100;100;100;93;93;93;93;93;93,16636212,70
80178,2021-02-14T10:32:34.930+00:00,QOILAAMB2SJT,ADD_STORY,ORIGINAL,IN5,Macity: Barilla lancia le playlist per cuocere la pasta,2021-02-14T10:32:34.723+00:00,ITALIAN,https://www.macitynet.it/barilla-lancia-le-playlist-per-cuocere-la-pasta/,0,2021-02-14T10:32:34.727+00:00,,,,,,,,,,,,,MISC;SRCRANK4,100;100,,
80001,2020-09-06T21:58:19.052+00:00,QG257ZT0G1KY,UPDATE_ATTRIBUTE,ORIGINAL,BFW,*IPT: CK ASSET USD SENIOR PERP NC3 AT 4.25% AREA,2020-09-03T00:55:11.935+00:00,ENGLISH,,0,2020-09-06T21:58:12.361+00:00,1113@HK,95,BBG007WDD3H1,BBG007WDD498,CORPFIN;BIZNEWS;HK;MSCIWORLD;ACEXCLUDE;SYNBONDAS;ASIAX;BUSINESS;KUNGFUBOND;REL;HEADS;NEWBON;MARKETS;NASIA;BRIC;DOLLARBON;READ25;ASIADOLLAR;COR;MSCIDVAS;RIF;MSCIEMAS;CACT;CHINA;BFWDCMAS;COS;COEVNT;CNI;FINNEWS;EM;FIRSTWORD;BON;BFW;ASIA;USDCNI,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15081081,70,1113@HK,96,BBG007WDD3H1,BBG007WDD498,CORPFIN;BIZNEWS;HK;MSCIWORLD;FIN;FIRPT;ACEXCLUDE;SYNBONDAS;DEBTKEY;CPNYCNT1;ASIAX;BUSINESS;KUNGFUBOND;BONDWIRES;REL;HEADS;NEWBON;MISC;BFWFOCUS;MISCCOS;FIALL;MARKETS;DCM;NASIA;CREDITKEY;EQUITYKEY;BRIC;DOLLARBON;READ25;CHOFFBOND;ASIADOLLAR;BGOVBILLGO;COR;WORLD;INDUSTRIES;MSCIDVAS;BFWDCM;RIF;FISUB;MSCIEMAS;CACT;CAPITALMKT;CHINA;BFWDCMAS;COS;SRCRANK1;COEVNT;CNI;BGOVCODES;FINNEWS;SPREGIONS;EM;FIRSTWORD;BON;BFW;ISSUE;ASIA;NEWBFW;FIASST;USDCNI,100;100;70;100;70;100;70;100;100;100;100;100;70;100;70;100;100;100;100;100;100;100;100;98;100;100;98;70;100;70;70;100;100;100;70;100;100;100;100;100;100;100;91;100;100;100;100;100;100;100;100;98;100;100;100;100;98;100;100;100,15081081,70
80001,2020-11-15T23:05:23.941+00:00,QJN114T0AFBA,UPDATE_ATTRIBUTE,ORIGINAL,RBN,*МИНФИН РФ ПРЕДЛАГАЕТ ОБЯЗАТЕЛЬНОЕ ДЕКЛАРИРОВАНИЕ ЦИФРОВЫХ ВАЛЮТ,2020-11-11T15:15:04.446+00:00,RUSSIAN,,0,2020-11-15T23:05:23.819+00:00,,,,,TAX;BIZNEWS;MSCIWORLD;RUSSIA;ACEXCLUDE;HEADS;BRIC;CIS;RIF;EUROPE;EEU;FRXDIGITAL;MSCIEMEUR;EM,70;70;70;70;70;70;70;70;70;70;70;70;70;70,16737943,70,,,,,TAX;BIZNEWS;TECSVC;MSCIWORLD;RUSSIA;ACEXCLUDE;EXUSSR;ASIAX;BUSINESS;RUSECO;HEADS;BRICECO;MISC;MARKETS;GOV;RUFIN;REGIONFILT;EMEAREGION;RUNEWS;EQUITYKEY;BRIC;RBN;WORLD;EAEU;FXKEY;INDUSTRIES;BNLANG;TEC;CIS;RIF;CASPIAN;EUROPE;FRX;CASIA;FINTECH;CECO;COS;SRCRANK1;ECO;EEU;RUGOV;FRXDIGITAL;SPREGIONS;MSCIEMEUR;POLIRISK;EM;FINMIN,70;100;70;100;100;70;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;100;70;100;100;100;100;100;100;70;100;70;100;100;100;100;70;100;100;100;100;100,16737943,70
80178,2020-11-24T13:10:26.817+00:00,QKAXXEMB2SJS,ADD_STORY,ORIGINAL,NS7,iProfesional: Google crea un sistema de asistencia que ayuda a personas ciegas a correr solas,2020-11-24T13:10:26.565+00:00,SPANISH,https://www.iprofesional.com/tecnologia/328206-google-crea-sistema-que-ayuda-a-personas-ciegas-a-correr-solas,0,2020-11-24T13:10:26.570+00:00,,,,,,,,,GOOGL,73,BBG009S1XNF4,BBG009S39JX6,BIZNEWS;TECSVC;CPNYCNT1;BUSINESS;MISC;DP;REGIONFILT;INDUSTRIES;TEC;COS;INTERNET;SRCRANK3;ARNEWS,100;50;100;98;100;50;90;98;98;98;96;100;90,,
80001,2020-09-15T18:38:44.084+00:00,NSVEHA6K50XS,UPDATE_ATTRIBUTE,ORIGINAL,BN,*CHINA BEST SAYS LI REMAINS A DIRECTOR OF A COMPANY UNIT,2015-08-10T14:19:58.142+00:00,ENGLISH,,0,2020-09-15T18:38:43.861+00:00,,,,,BIZNEWS;HK;MSCIWORLD;ACEXCLUDE;TRN;ASIAX;BUSINESS;HEADS;NASIA;BRIC;MSCIDVAS;MSCIEMAS;CACT;CHINA;COS;FINNEWS;RLSHEAD;EM;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,1709035;18935891,70;70,,,,,BIZNEWS;HK;MSCIWORLD;ACEXCLUDE;TRN;CPNYCNT1;ASIAX;BUSINESS;BONDWIRES;HEADS;MISC;NASIA;EQUITYKEY;BRIC;BGOVBILLGO;WORLD;INDUSTRIES;MSCIDVAS;INDUSTRIAL;MSCIEMAS;CACT;CHINA;COS;SRCRANK1;BGOVCODES;FINNEWS;SPREGIONS;RLSHEAD;EM;ASIA,100;95;100;70;70;100;100;100;100;100;100;100;100;100;100;100;70;100;70;100;100;99;100;100;100;100;100;100;100;100,1709035;18935891,70;70
80178,2020-12-23T09:01:06.120+00:00,QLSBPTMB2SKG,ADD_STORY,ORIGINAL,NS5,"De Morgen (BE): Aartsbisschop Zweedse Kerk: ‘De Zweden kiezen in de strijd tegen corona voor de marathon, niet voor de",2020-12-23T09:01:05.883+00:00,DUTCH,https://www.demorgen.be/nieuws/aartsbisschop-zweedse-kerk-de-zweden-kiezen-in-de-strijd-tegen-corona-voor-de-marathon-niet-voor-de-sprint~b5980a05/,0,2020-12-23T09:01:05.889+00:00,,,,,,,,,,,,,GDRESTS;VIRALILL;GENHEA;MISC;INFECT;DINE;ILLNESS;LIFESTYLE;CORONAVIR;SRCRANK3,39;75;75;100;75;39;75;39;75;100,,
